date,trend_slug,trend_label,trend_query,baseline_term,country_panel,country_panel_rule,query_convention,analysis_transform,geo,country,trend_index,baseline_index,is_partial,trend_index_3m,baseline_index_3m,relative_interest,score_0_100
2019-10-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,22.0,False,0.0,22.0,0.0,0.0
2019-11-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,31.0,False,0.0,25.333333333333332,0.0,0.0
2019-12-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,36.0,False,0.0,29.666666666666668,0.0,0.0
2020-01-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,33.0,False,0.0,33.333333333333336,0.0,0.0
2020-02-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,31.0,False,0.0,33.333333333333336,0.0,0.0
2020-03-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,17.0,False,0.0,27.0,0.0,0.0
2020-04-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,15.0,False,0.0,21.0,0.0,0.0
2020-05-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,22.0,False,0.0,18.0,0.0,0.0
2020-06-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,21.0,False,0.0,19.333333333333332,0.0,0.0
2020-07-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,21.0,False,0.0,21.333333333333332,0.0,0.0
2020-08-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,22.0,False,0.0,21.333333333333332,0.0,0.0
2020-09-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,20.0,False,0.0,21.0,0.0,0.0
2020-10-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,27.0,False,0.0,23.0,0.0,0.0
2020-11-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,34.0,False,0.0,27.0,0.0,0.0
2020-12-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,36.0,False,0.0,32.333333333333336,0.0,0.0
2021-01-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,37.0,False,0.0,35.666666666666664,0.0,0.0
2021-02-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,35.0,False,0.0,36.0,0.0,0.0
2021-03-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,28.0,False,0.0,33.333333333333336,0.0,0.0
2021-04-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,28.0,False,0.0,30.333333333333332,0.0,0.0
2021-05-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,29.0,False,0.0,28.333333333333332,0.0,0.0
2021-06-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,31.0,False,0.0,29.333333333333332,0.0,0.0
2021-07-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,28.0,False,0.0,29.333333333333332,0.0,0.0
2021-08-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,31.0,False,0.0,30.0,0.0,0.0
2021-09-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,32.0,False,0.0,30.333333333333332,0.0,0.0
2021-10-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,36.0,False,0.0,33.0,0.0,0.0
2021-11-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,42.0,False,0.0,36.666666666666664,0.0,0.0
2021-12-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,52.0,False,0.0,43.333333333333336,0.0,0.0
2022-01-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,64.0,False,0.0,52.666666666666664,0.0,0.0
2022-02-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,48.0,False,0.0,54.666666666666664,0.0,0.0
2022-03-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,42.0,False,0.0,51.333333333333336,0.0,0.0
2022-04-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,39.0,False,0.0,43.0,0.0,0.0
2022-05-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,40.0,False,0.0,40.333333333333336,0.0,0.0
2022-06-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,38.0,False,0.0,39.0,0.0,0.0
2022-07-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,42.0,False,0.0,40.0,0.0,0.0
2022-08-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,43.0,False,0.0,41.0,0.0,0.0
2022-09-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,47.0,False,0.0,44.0,0.0,0.0
2022-10-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,48.0,False,0.0,46.0,0.0,0.0
2022-11-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,66.0,False,0.0,53.666666666666664,0.0,0.0
2022-12-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,79.0,False,0.0,64.33333333333333,0.0,0.0
2023-01-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,77.0,False,0.0,74.0,0.0,0.0
2023-02-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,60.0,False,0.0,72.0,0.0,0.0
2023-03-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,60.0,False,0.0,65.66666666666667,0.0,0.0
2023-04-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,51.0,False,0.0,57.0,0.0,0.0
2023-05-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,48.0,False,0.0,53.0,0.0,0.0
2023-06-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,46.0,False,0.0,48.333333333333336,0.0,0.0
2023-07-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,49.0,False,0.0,47.666666666666664,0.0,0.0
2023-08-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,48.0,False,0.0,47.666666666666664,0.0,0.0
2023-09-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,50.0,False,0.0,49.0,0.0,0.0
2023-10-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,53.0,False,0.0,50.333333333333336,0.0,0.0
2023-11-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,79.0,False,0.0,60.666666666666664,0.0,0.0
2023-12-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,87.0,False,0.0,73.0,0.0,0.0
2024-01-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,1.0,84.0,False,0.3333333333333333,83.33333333333333,0.004,1.9785714285714286
2024-02-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,2.0,63.0,False,1.0,78.0,0.01282051282051282,6.34157509157509
2024-03-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,52.0,False,1.0,66.33333333333333,0.015075376884422112,7.456927494615937
2024-04-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,52.0,False,0.6666666666666666,55.666666666666664,0.011976047904191616,5.923866552609066
2024-05-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,50.0,False,0.0,51.333333333333336,0.0,0.0
2024-06-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,51.0,False,0.0,51.0,0.0,0.0
2024-07-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,50.0,False,0.0,50.333333333333336,0.0,0.0
2024-08-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,50.0,False,0.0,50.333333333333336,0.0,0.0
2024-09-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,51.0,False,0.0,50.333333333333336,0.0,0.0
2024-10-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,56.0,False,0.0,52.333333333333336,0.0,0.0
2024-11-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,1.0,83.0,False,0.3333333333333333,63.333333333333336,0.005263157894736842,2.6033834586466162
2024-12-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,2.0,100.0,False,1.0,79.66666666666667,0.012552301255230125,6.2089061566049
2025-01-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,1.0,76.0,False,1.3333333333333333,86.33333333333333,0.015444015444015444,7.63927192498621
2025-02-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,67.0,False,1.0,81.0,0.012345679012345678,6.106701940035273
2025-03-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,58.0,False,0.3333333333333333,67.0,0.004975124378109453,2.46090973702914
2025-04-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,2.0,55.0,False,0.6666666666666666,60.0,0.01111111111111111,5.496031746031745
2025-05-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,2.0,57.0,False,1.3333333333333333,56.666666666666664,0.023529411764705882,11.638655462184873
