date,owala water bottle,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,country_panel,country_panel_rule,query_convention,geo,country
2021-08-01,0,37,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2021-09-01,0,40,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2021-10-01,0,35,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2021-11-01,0,41,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2021-12-01,0,42,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-01-01,0,53,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-02-01,0,44,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-03-01,0,45,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-04-01,0,47,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-05-01,0,53,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-06-01,0,52,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-07-01,0,50,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-08-01,0,52,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-09-01,0,50,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-10-01,0,48,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-11-01,0,58,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2022-12-01,0,66,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-01-01,0,61,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-02-01,0,56,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-03-01,0,58,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-04-01,0,56,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-05-01,0,59,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-06-01,0,58,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-07-01,1,61,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-08-01,2,61,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-09-01,1,57,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-10-01,0,55,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-11-01,3,68,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2023-12-01,2,78,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-01-01,4,83,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-02-01,4,66,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-03-01,3,64,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-04-01,3,64,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-05-01,3,73,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-06-01,2,63,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-07-01,3,66,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-08-01,2,62,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-09-01,2,61,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-10-01,1,61,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-11-01,4,75,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2024-12-01,5,85,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-01-01,3,76,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-02-01,3,74,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-03-01,3,71,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-04-01,2,66,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-05-01,4,73,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-06-01,2,76,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-07-01,5,69,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-08-01,5,71,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-09-01,3,63,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-10-01,6,66,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-11-01,8,83,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2025-12-01,11,100,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2026-01-01,7,83,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2026-02-01,8,87,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2026-03-01,8,80,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2026-04-01,6,82,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2026-05-01,6,88,False,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
2026-06-01,5,80,True,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. This keeps the English `water bottle` baseline comparable across countries.",{brand} water bottle,NZ,New Zealand
